,Nom_Districte,Nom_Barri,Sexe,Nombre,Edat
7576,Sant Andreu,Baró de Viver,Homes,16,3
7577,Sant Andreu,el Bon Pastor,Homes,73,3
7578,Sant Andreu,Sant Andreu,Homes,239,3
7579,Sant Andreu,la Sagrera,Homes,140,3
7580,Sant Andreu,el Congrés i els Indians,Homes,62,3
7581,Sant Andreu,Navas,Homes,91,3
7582,Sant Martí,el Camp de l'Arpa del Clot,Homes,133,3
7583,Sant Martí,el Clot,Homes,112,3
7584,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,77,3
7585,Sant Martí,la Vila Olímpica del Poblenou,Homes,32,3
7586,Sant Martí,el Poblenou,Homes,171,3
7587,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,87,3
7588,Sant Martí,el Besòs i el Maresme,Homes,116,3
7589,Sant Martí,Provençals del Poblenou,Homes,106,3
7590,Sant Martí,Sant Martí de Provençals,Homes,106,3
7591,Sant Martí,la Verneda i la Pau,Homes,116,3
7592,Ciutat Vella,el Raval,Homes,210,4
7593,Ciutat Vella,el Barri Gòtic,Homes,48,4
7594,Ciutat Vella,la Barceloneta,Homes,33,4
7595,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,72,4
7596,Eixample,el Fort Pienc,Homes,108,4
7597,Eixample,la Sagrada Família,Homes,171,4
7598,Eixample,la Dreta de l'Eixample,Homes,162,4
7599,Eixample,l'Antiga Esquerra de l'Eixample,Homes,141,4
7600,Eixample,la Nova Esquerra de l'Eixample,Homes,203,4
7601,Eixample,Sant Antoni,Homes,130,4
7602,Sants-Montjuïc,el Poble Sec,Homes,143,4
7603,Sants-Montjuïc,la Marina del Prat Vermell,Homes,12,4
7604,Sants-Montjuïc,la Marina de Port,Homes,120,4
7605,Sants-Montjuïc,la Font de la Guatlla,Homes,47,4
7606,Sants-Montjuïc,Hostafrancs,Homes,62,4
7607,Sants-Montjuïc,la Bordeta,Homes,89,4
7608,Sants-Montjuïc,Sants - Badal,Homes,89,4
7609,Sants-Montjuïc,Sants,Homes,193,4
7610,Les Corts,les Corts,Homes,178,4
7611,Les Corts,la Maternitat i Sant Ramon,Homes,91,4
7612,Les Corts,Pedralbes,Homes,48,4
7613,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,22,4
7614,Sarrià-Sant Gervasi,Sarrià,Homes,120,4
7615,Sarrià-Sant Gervasi,les Tres Torres,Homes,86,4
7616,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,107,4
7617,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,198,4
7618,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,149,4
7619,Gràcia,Vallcarca i els Penitents,Homes,65,4
7620,Gràcia,el Coll,Homes,29,4
7621,Gràcia,la Salut,Homes,56,4
7622,Gràcia,la Vila de Gràcia,Homes,208,4
7623,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,150,4
7624,Horta-Guinardó,el Baix Guinardó,Homes,108,4
7625,Horta-Guinardó,Can Baró,Homes,33,4
7626,Horta-Guinardó,el Guinardó,Homes,141,4
7627,Horta-Guinardó,la Font d'en Fargues,Homes,46,4
7628,Horta-Guinardó,el Carmel,Homes,149,4
7629,Horta-Guinardó,la Teixonera,Homes,48,4
7630,Horta-Guinardó,Sant Genís dels Agudells,Homes,28,4
7631,Horta-Guinardó,Montbau,Homes,17,4
7632,Horta-Guinardó,la Vall d'Hebron,Homes,25,4
7633,Horta-Guinardó,la Clota,Homes,2,4
7634,Horta-Guinardó,Horta,Homes,109,4
7635,Nou Barris,Vilapicina i la Torre Llobeta,Homes,98,4
7636,Nou Barris,Porta,Homes,102,4
7637,Nou Barris,el Turó de la Peira,Homes,72,4
7638,Nou Barris,Can Peguera,Homes,7,4
7639,Nou Barris,la Guineueta,Homes,61,4
7640,Nou Barris,Canyelles,Homes,18,4
7641,Nou Barris,les Roquetes,Homes,84,4
7642,Nou Barris,Verdun,Homes,64,4
7643,Nou Barris,la Prosperitat,Homes,91,4
7644,Nou Barris,la Trinitat Nova,Homes,27,4
7645,Nou Barris,Torre Baró,Homes,9,4
7646,Nou Barris,Ciutat Meridiana,Homes,69,4
7647,Nou Barris,Vallbona,Homes,6,4
7648,Sant Andreu,la Trinitat Vella,Homes,50,4
7649,Sant Andreu,Baró de Viver,Homes,11,4
7650,Sant Andreu,el Bon Pastor,Homes,63,4
7651,Sant Andreu,Sant Andreu,Homes,279,4
7652,Sant Andreu,la Sagrera,Homes,145,4
7653,Sant Andreu,el Congrés i els Indians,Homes,62,4
7654,Sant Andreu,Navas,Homes,96,4
7655,Sant Martí,el Camp de l'Arpa del Clot,Homes,144,4
7656,Sant Martí,el Clot,Homes,90,4
7657,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,66,4
7658,Sant Martí,la Vila Olímpica del Poblenou,Homes,46,4
7659,Sant Martí,el Poblenou,Homes,195,4
7660,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,87,4
7661,Sant Martí,el Besòs i el Maresme,Homes,93,4
7662,Sant Martí,Provençals del Poblenou,Homes,96,4
7663,Sant Martí,Sant Martí de Provençals,Homes,95,4
7664,Sant Martí,la Verneda i la Pau,Homes,123,4
7665,Ciutat Vella,el Raval,Homes,206,5
7666,Ciutat Vella,el Barri Gòtic,Homes,50,5
7667,Ciutat Vella,la Barceloneta,Homes,31,5
7668,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,64,5
7669,Eixample,el Fort Pienc,Homes,131,5
7670,Eixample,la Sagrada Família,Homes,178,5
7671,Eixample,la Dreta de l'Eixample,Homes,176,5
7672,Eixample,l'Antiga Esquerra de l'Eixample,Homes,145,5
7673,Eixample,la Nova Esquerra de l'Eixample,Homes,225,5
7674,Eixample,Sant Antoni,Homes,140,5
7675,Sants-Montjuïc,el Poble Sec,Homes,144,5
7676,Sants-Montjuïc,la Marina del Prat Vermell,Homes,9,5
7677,Sants-Montjuïc,la Marina de Port,Homes,139,5
7678,Sants-Montjuïc,la Font de la Guatlla,Homes,32,5
7679,Sants-Montjuïc,Hostafrancs,Homes,44,5
7680,Sants-Montjuïc,la Bordeta,Homes,79,5
7681,Sants-Montjuïc,Sants - Badal,Homes,92,5
7682,Sants-Montjuïc,Sants,Homes,156,5
7683,Les Corts,les Corts,Homes,203,5
7684,Les Corts,la Maternitat i Sant Ramon,Homes,99,5
7685,Les Corts,Pedralbes,Homes,41,5
7686,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,37,5
7687,Sarrià-Sant Gervasi,Sarrià,Homes,115,5
7688,Sarrià-Sant Gervasi,les Tres Torres,Homes,87,5
7689,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,120,5
7690,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,187,5
7691,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,148,5
7692,Gràcia,Vallcarca i els Penitents,Homes,64,5
7693,Gràcia,el Coll,Homes,41,5
7694,Gràcia,la Salut,Homes,55,5
7695,Gràcia,la Vila de Gràcia,Homes,209,5
7696,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,124,5
7697,Horta-Guinardó,el Baix Guinardó,Homes,88,5
7698,Horta-Guinardó,Can Baró,Homes,24,5
7699,Horta-Guinardó,el Guinardó,Homes,158,5
7700,Horta-Guinardó,la Font d'en Fargues,Homes,49,5
7701,Horta-Guinardó,el Carmel,Homes,137,5
7702,Horta-Guinardó,la Teixonera,Homes,51,5
7703,Horta-Guinardó,Sant Genís dels Agudells,Homes,23,5
7704,Horta-Guinardó,Montbau,Homes,14,5
7705,Horta-Guinardó,la Vall d'Hebron,Homes,27,5
7706,Horta-Guinardó,la Clota,Homes,7,5
7707,Horta-Guinardó,Horta,Homes,124,5
7708,Nou Barris,Vilapicina i la Torre Llobeta,Homes,95,5
7709,Nou Barris,Porta,Homes,109,5
7710,Nou Barris,el Turó de la Peira,Homes,86,5
7711,Nou Barris,Can Peguera,Homes,6,5
7712,Nou Barris,la Guineueta,Homes,73,5
7713,Nou Barris,Canyelles,Homes,30,5
7714,Nou Barris,les Roquetes,Homes,73,5
7715,Nou Barris,Verdun,Homes,41,5
7716,Nou Barris,la Prosperitat,Homes,125,5
7717,Nou Barris,la Trinitat Nova,Homes,31,5
7718,Nou Barris,Torre Baró,Homes,15,5
7719,Nou Barris,Ciutat Meridiana,Homes,73,5
7720,Nou Barris,Vallbona,Homes,6,5
7721,Sant Andreu,la Trinitat Vella,Homes,56,5
7722,Sant Andreu,Baró de Viver,Homes,14,5
7723,Sant Andreu,el Bon Pastor,Homes,61,5
7724,Sant Andreu,Sant Andreu,Homes,248,5
7725,Sant Andreu,la Sagrera,Homes,132,5
7726,Sant Andreu,el Congrés i els Indians,Homes,63,5
7727,Sant Andreu,Navas,Homes,91,5
7728,Sant Martí,el Camp de l'Arpa del Clot,Homes,152,5
7729,Sant Martí,el Clot,Homes,118,5
7730,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,84,5
7731,Sant Martí,la Vila Olímpica del Poblenou,Homes,46,5
7732,Sant Martí,el Poblenou,Homes,184,5
7733,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,75,5
7734,Sant Martí,el Besòs i el Maresme,Homes,110,5
7735,Sant Martí,Provençals del Poblenou,Homes,91,5
7736,Sant Martí,Sant Martí de Provençals,Homes,93,5
7737,Sant Martí,la Verneda i la Pau,Homes,107,5
7738,Ciutat Vella,el Raval,Homes,191,6
7739,Ciutat Vella,el Barri Gòtic,Homes,47,6
7740,Ciutat Vella,la Barceloneta,Homes,30,6
7741,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,67,6
7742,Eixample,el Fort Pienc,Homes,118,6
7743,Eixample,la Sagrada Família,Homes,177,6
7744,Eixample,la Dreta de l'Eixample,Homes,181,6
7745,Eixample,l'Antiga Esquerra de l'Eixample,Homes,141,6
7746,Eixample,la Nova Esquerra de l'Eixample,Homes,190,6
7747,Eixample,Sant Antoni,Homes,135,6
7748,Sants-Montjuïc,el Poble Sec,Homes,176,6
7749,Sants-Montjuïc,la Marina del Prat Vermell,Homes,7,6
7750,Sants-Montjuïc,la Marina de Port,Homes,113,6
7751,Sants-Montjuïc,la Font de la Guatlla,Homes,29,6
7752,Sants-Montjuïc,Hostafrancs,Homes,65,6
7753,Sants-Montjuïc,la Bordeta,Homes,77,6
7754,Sants-Montjuïc,Sants - Badal,Homes,94,6
7755,Sants-Montjuïc,Sants,Homes,181,6
7756,Les Corts,les Corts,Homes,174,6
7757,Les Corts,la Maternitat i Sant Ramon,Homes,111,6
7758,Les Corts,Pedralbes,Homes,69,6
7759,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,27,6
7760,Sarrià-Sant Gervasi,Sarrià,Homes,171,6
7761,Sarrià-Sant Gervasi,les Tres Torres,Homes,92,6
7762,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,134,6
7763,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,186,6
7764,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,116,6
7765,Gràcia,Vallcarca i els Penitents,Homes,65,6
7766,Gràcia,el Coll,Homes,40,6
7767,Gràcia,la Salut,Homes,63,6
7768,Gràcia,la Vila de Gràcia,Homes,195,6
7769,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,130,6
7770,Horta-Guinardó,el Baix Guinardó,Homes,83,6
7771,Horta-Guinardó,Can Baró,Homes,36,6
7772,Horta-Guinardó,el Guinardó,Homes,151,6
7773,Horta-Guinardó,la Font d'en Fargues,Homes,48,6
7774,Horta-Guinardó,el Carmel,Homes,134,6
7775,Horta-Guinardó,la Teixonera,Homes,50,6
7776,Horta-Guinardó,Sant Genís dels Agudells,Homes,24,6
7777,Horta-Guinardó,Montbau,Homes,17,6
7778,Horta-Guinardó,la Vall d'Hebron,Homes,21,6
7779,Horta-Guinardó,la Clota,Homes,10,6
7780,Horta-Guinardó,Horta,Homes,110,6
7781,Nou Barris,Vilapicina i la Torre Llobeta,Homes,105,6
7782,Nou Barris,Porta,Homes,128,6
7783,Nou Barris,el Turó de la Peira,Homes,77,6
7784,Nou Barris,Can Peguera,Homes,5,6
7785,Nou Barris,la Guineueta,Homes,53,6
7786,Nou Barris,Canyelles,Homes,29,6
7787,Nou Barris,les Roquetes,Homes,89,6
7788,Nou Barris,Verdun,Homes,54,6
7789,Nou Barris,la Prosperitat,Homes,98,6
7790,Nou Barris,la Trinitat Nova,Homes,39,6
7791,Nou Barris,Torre Baró,Homes,10,6
7792,Nou Barris,Ciutat Meridiana,Homes,64,6
7793,Nou Barris,Vallbona,Homes,8,6
7794,Sant Andreu,la Trinitat Vella,Homes,68,6
7795,Sant Andreu,Baró de Viver,Homes,18,6
7796,Sant Andreu,el Bon Pastor,Homes,73,6
7797,Sant Andreu,Sant Andreu,Homes,264,6
7798,Sant Andreu,la Sagrera,Homes,146,6
7799,Sant Andreu,el Congrés i els Indians,Homes,67,6
7800,Sant Andreu,Navas,Homes,88,6
7801,Sant Martí,el Camp de l'Arpa del Clot,Homes,132,6
7802,Sant Martí,el Clot,Homes,101,6
7803,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,78,6
7804,Sant Martí,la Vila Olímpica del Poblenou,Homes,43,6
7805,Sant Martí,el Poblenou,Homes,189,6
7806,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,83,6
7807,Sant Martí,el Besòs i el Maresme,Homes,129,6
7808,Sant Martí,Provençals del Poblenou,Homes,101,6
7809,Sant Martí,Sant Martí de Provençals,Homes,105,6
7810,Sant Martí,la Verneda i la Pau,Homes,107,6
7811,Ciutat Vella,el Raval,Homes,190,7
7812,Ciutat Vella,el Barri Gòtic,Homes,49,7
7813,Ciutat Vella,la Barceloneta,Homes,30,7
7814,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,73,7
7815,Eixample,el Fort Pienc,Homes,105,7
7816,Eixample,la Sagrada Família,Homes,152,7
7817,Eixample,la Dreta de l'Eixample,Homes,183,7
7818,Eixample,l'Antiga Esquerra de l'Eixample,Homes,124,7
7819,Eixample,la Nova Esquerra de l'Eixample,Homes,198,7
7820,Eixample,Sant Antoni,Homes,145,7
7821,Sants-Montjuïc,el Poble Sec,Homes,150,7
7822,Sants-Montjuïc,la Marina del Prat Vermell,Homes,7,7
7823,Sants-Montjuïc,la Marina de Port,Homes,117,7
7824,Sants-Montjuïc,la Font de la Guatlla,Homes,30,7
7825,Sants-Montjuïc,Hostafrancs,Homes,70,7
7826,Sants-Montjuïc,la Bordeta,Homes,69,7
7827,Sants-Montjuïc,Sants - Badal,Homes,83,7
7828,Sants-Montjuïc,Sants,Homes,167,7
7829,Les Corts,les Corts,Homes,192,7
7830,Les Corts,la Maternitat i Sant Ramon,Homes,99,7
7831,Les Corts,Pedralbes,Homes,56,7
7832,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,51,7
7833,Sarrià-Sant Gervasi,Sarrià,Homes,152,7
7834,Sarrià-Sant Gervasi,les Tres Torres,Homes,94,7
7835,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,127,7
7836,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,184,7
7837,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,136,7
7838,Gràcia,Vallcarca i els Penitents,Homes,72,7
7839,Gràcia,el Coll,Homes,32,7
7840,Gràcia,la Salut,Homes,62,7
7841,Gràcia,la Vila de Gràcia,Homes,189,7
7842,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,126,7
7843,Horta-Guinardó,el Baix Guinardó,Homes,96,7
7844,Horta-Guinardó,Can Baró,Homes,34,7
7845,Horta-Guinardó,el Guinardó,Homes,145,7
7846,Horta-Guinardó,la Font d'en Fargues,Homes,37,7
7847,Horta-Guinardó,el Carmel,Homes,146,7
7848,Horta-Guinardó,la Teixonera,Homes,59,7
7849,Horta-Guinardó,Sant Genís dels Agudells,Homes,40,7
7850,Horta-Guinardó,Montbau,Homes,15,7
7851,Horta-Guinardó,la Vall d'Hebron,Homes,35,7
7852,Horta-Guinardó,la Clota,Homes,7,7
7853,Horta-Guinardó,Horta,Homes,124,7
7854,Nou Barris,Vilapicina i la Torre Llobeta,Homes,102,7
7855,Nou Barris,Porta,Homes,108,7
7856,Nou Barris,el Turó de la Peira,Homes,83,7
7857,Nou Barris,Can Peguera,Homes,4,7
7858,Nou Barris,la Guineueta,Homes,55,7
7859,Nou Barris,Canyelles,Homes,32,7
7860,Nou Barris,les Roquetes,Homes,76,7
7861,Nou Barris,Verdun,Homes,58,7
7862,Nou Barris,la Prosperitat,Homes,116,7
7863,Nou Barris,la Trinitat Nova,Homes,34,7
7864,Nou Barris,Torre Baró,Homes,23,7
7865,Nou Barris,Ciutat Meridiana,Homes,68,7
7866,Nou Barris,Vallbona,Homes,7,7
7867,Sant Andreu,la Trinitat Vella,Homes,41,7
7868,Sant Andreu,Baró de Viver,Homes,11,7
7869,Sant Andreu,el Bon Pastor,Homes,69,7
7870,Sant Andreu,Sant Andreu,Homes,265,7
7871,Sant Andreu,la Sagrera,Homes,114,7
7872,Sant Andreu,el Congrés i els Indians,Homes,60,7
7873,Sant Andreu,Navas,Homes,87,7
7874,Sant Martí,el Camp de l'Arpa del Clot,Homes,144,7
7875,Sant Martí,el Clot,Homes,96,7
7876,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,61,7
7877,Sant Martí,la Vila Olímpica del Poblenou,Homes,42,7
7878,Sant Martí,el Poblenou,Homes,168,7
7879,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,86,7
7880,Sant Martí,el Besòs i el Maresme,Homes,115,7
7881,Sant Martí,Provençals del Poblenou,Homes,106,7
7882,Sant Martí,Sant Martí de Provençals,Homes,109,7
7883,Sant Martí,la Verneda i la Pau,Homes,107,7
7884,Ciutat Vella,el Raval,Homes,201,8
7885,Ciutat Vella,el Barri Gòtic,Homes,60,8
7886,Ciutat Vella,la Barceloneta,Homes,33,8
7887,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,71,8
7888,Eixample,el Fort Pienc,Homes,137,8
7889,Eixample,la Sagrada Família,Homes,196,8
7890,Eixample,la Dreta de l'Eixample,Homes,158,8
7891,Eixample,l'Antiga Esquerra de l'Eixample,Homes,137,8
7892,Eixample,la Nova Esquerra de l'Eixample,Homes,215,8
7893,Eixample,Sant Antoni,Homes,117,8
7894,Sants-Montjuïc,el Poble Sec,Homes,134,8
7895,Sants-Montjuïc,la Marina del Prat Vermell,Homes,3,8
7896,Sants-Montjuïc,la Marina de Port,Homes,127,8
7897,Sants-Montjuïc,la Font de la Guatlla,Homes,32,8
7898,Sants-Montjuïc,Hostafrancs,Homes,60,8
7899,Sants-Montjuïc,la Bordeta,Homes,89,8
7900,Sants-Montjuïc,Sants - Badal,Homes,87,8
7901,Sants-Montjuïc,Sants,Homes,171,8
7902,Les Corts,les Corts,Homes,204,8
7903,Les Corts,la Maternitat i Sant Ramon,Homes,104,8
7904,Les Corts,Pedralbes,Homes,72,8
7905,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,27,8
7906,Sarrià-Sant Gervasi,Sarrià,Homes,155,8
7907,Sarrià-Sant Gervasi,les Tres Torres,Homes,92,8
7908,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,162,8
7909,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,209,8
7910,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,121,8
7911,Gràcia,Vallcarca i els Penitents,Homes,81,8
7912,Gràcia,el Coll,Homes,29,8
7913,Gràcia,la Salut,Homes,64,8
7914,Gràcia,la Vila de Gràcia,Homes,194,8
7915,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,137,8
7916,Horta-Guinardó,el Baix Guinardó,Homes,104,8
7917,Horta-Guinardó,Can Baró,Homes,45,8
7918,Horta-Guinardó,el Guinardó,Homes,147,8
7919,Horta-Guinardó,la Font d'en Fargues,Homes,45,8
7920,Horta-Guinardó,el Carmel,Homes,132,8
7921,Horta-Guinardó,la Teixonera,Homes,39,8
7922,Horta-Guinardó,Sant Genís dels Agudells,Homes,34,8
7923,Horta-Guinardó,Montbau,Homes,25,8
7924,Horta-Guinardó,la Vall d'Hebron,Homes,16,8
7925,Horta-Guinardó,la Clota,Homes,3,8
7926,Horta-Guinardó,Horta,Homes,119,8
7927,Nou Barris,Vilapicina i la Torre Llobeta,Homes,114,8
7928,Nou Barris,Porta,Homes,107,8
7929,Nou Barris,el Turó de la Peira,Homes,97,8
7930,Nou Barris,Can Peguera,Homes,10,8
7931,Nou Barris,la Guineueta,Homes,75,8
7932,Nou Barris,Canyelles,Homes,22,8
7933,Nou Barris,les Roquetes,Homes,65,8
7934,Nou Barris,Verdun,Homes,68,8
7935,Nou Barris,la Prosperitat,Homes,126,8
7936,Nou Barris,la Trinitat Nova,Homes,45,8
7937,Nou Barris,Torre Baró,Homes,19,8
7938,Nou Barris,Ciutat Meridiana,Homes,68,8
7939,Nou Barris,Vallbona,Homes,6,8
7940,Sant Andreu,la Trinitat Vella,Homes,61,8
7941,Sant Andreu,Baró de Viver,Homes,15,8
7942,Sant Andreu,el Bon Pastor,Homes,77,8
7943,Sant Andreu,Sant Andreu,Homes,261,8
7944,Sant Andreu,la Sagrera,Homes,134,8
7945,Sant Andreu,el Congrés i els Indians,Homes,61,8
7946,Sant Andreu,Navas,Homes,80,8
7947,Sant Martí,el Camp de l'Arpa del Clot,Homes,135,8
7948,Sant Martí,el Clot,Homes,104,8
7949,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,53,8
7950,Sant Martí,la Vila Olímpica del Poblenou,Homes,49,8
7951,Sant Martí,el Poblenou,Homes,181,8
7952,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,82,8
7953,Sant Martí,el Besòs i el Maresme,Homes,109,8
7954,Sant Martí,Provençals del Poblenou,Homes,87,8
7955,Sant Martí,Sant Martí de Provençals,Homes,113,8
7956,Sant Martí,la Verneda i la Pau,Homes,135,8
7957,Ciutat Vella,el Raval,Homes,202,9
7958,Ciutat Vella,el Barri Gòtic,Homes,54,9
7959,Ciutat Vella,la Barceloneta,Homes,29,9
7960,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,76,9
7961,Eixample,el Fort Pienc,Homes,121,9
7962,Eixample,la Sagrada Família,Homes,199,9
7963,Eixample,la Dreta de l'Eixample,Homes,174,9
7964,Eixample,l'Antiga Esquerra de l'Eixample,Homes,150,9
7965,Eixample,la Nova Esquerra de l'Eixample,Homes,182,9
7966,Eixample,Sant Antoni,Homes,152,9
7967,Sants-Montjuïc,el Poble Sec,Homes,149,9
7968,Sants-Montjuïc,la Marina del Prat Vermell,Homes,4,9
7969,Sants-Montjuïc,la Marina de Port,Homes,166,9
7970,Sants-Montjuïc,la Font de la Guatlla,Homes,22,9
7971,Sants-Montjuïc,Hostafrancs,Homes,59,9
7972,Sants-Montjuïc,la Bordeta,Homes,64,9
7973,Sants-Montjuïc,Sants - Badal,Homes,96,9
7974,Sants-Montjuïc,Sants,Homes,162,9
7975,Les Corts,les Corts,Homes,179,9
7976,Les Corts,la Maternitat i Sant Ramon,Homes,104,9
7977,Les Corts,Pedralbes,Homes,74,9
7978,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,32,9
7979,Sarrià-Sant Gervasi,Sarrià,Homes,148,9
7980,Sarrià-Sant Gervasi,les Tres Torres,Homes,98,9
7981,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,146,9
7982,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,226,9
7983,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,141,9
7984,Gràcia,Vallcarca i els Penitents,Homes,82,9
7985,Gràcia,el Coll,Homes,33,9
7986,Gràcia,la Salut,Homes,62,9
7987,Gràcia,la Vila de Gràcia,Homes,189,9
7988,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,127,9
7989,Horta-Guinardó,el Baix Guinardó,Homes,99,9
7990,Horta-Guinardó,Can Baró,Homes,25,9
7991,Horta-Guinardó,el Guinardó,Homes,154,9
7992,Horta-Guinardó,la Font d'en Fargues,Homes,47,9
7993,Horta-Guinardó,el Carmel,Homes,128,9
7994,Horta-Guinardó,la Teixonera,Homes,42,9
7995,Horta-Guinardó,Sant Genís dels Agudells,Homes,30,9
7996,Horta-Guinardó,Montbau,Homes,23,9
7997,Horta-Guinardó,la Vall d'Hebron,Homes,21,9
7998,Horta-Guinardó,la Clota,Homes,6,9
7999,Horta-Guinardó,Horta,Homes,123,9
8000,Nou Barris,Vilapicina i la Torre Llobeta,Homes,116,9
8001,Nou Barris,Porta,Homes,92,9
8002,Nou Barris,el Turó de la Peira,Homes,74,9
8003,Nou Barris,Can Peguera,Homes,16,9
8004,Nou Barris,la Guineueta,Homes,77,9
8005,Nou Barris,Canyelles,Homes,29,9
8006,Nou Barris,les Roquetes,Homes,85,9
8007,Nou Barris,Verdun,Homes,49,9
8008,Nou Barris,la Prosperitat,Homes,109,9
8009,Nou Barris,la Trinitat Nova,Homes,33,9
8010,Nou Barris,Torre Baró,Homes,12,9
8011,Nou Barris,Ciutat Meridiana,Homes,65,9
8012,Nou Barris,Vallbona,Homes,9,9
8013,Sant Andreu,la Trinitat Vella,Homes,73,9
8014,Sant Andreu,Baró de Viver,Homes,13,9
8015,Sant Andreu,el Bon Pastor,Homes,86,9
8016,Sant Andreu,Sant Andreu,Homes,286,9
8017,Sant Andreu,la Sagrera,Homes,105,9
8018,Sant Andreu,el Congrés i els Indians,Homes,57,9
8019,Sant Andreu,Navas,Homes,88,9
8020,Sant Martí,el Camp de l'Arpa del Clot,Homes,128,9
8021,Sant Martí,el Clot,Homes,114,9
8022,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,70,9
8023,Sant Martí,la Vila Olímpica del Poblenou,Homes,43,9
8024,Sant Martí,el Poblenou,Homes,187,9
8025,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,86,9
8026,Sant Martí,el Besòs i el Maresme,Homes,154,9
8027,Sant Martí,Provençals del Poblenou,Homes,103,9
8028,Sant Martí,Sant Martí de Provençals,Homes,111,9
8029,Sant Martí,la Verneda i la Pau,Homes,99,9
8030,Ciutat Vella,el Raval,Homes,218,10
8031,Ciutat Vella,el Barri Gòtic,Homes,51,10
8032,Ciutat Vella,la Barceloneta,Homes,44,10
8033,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,59,10
